Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating
2093,53,Female,LG Smart TV,2021-11-28,Refund Request,Cancellation request,Pending Customer Response,Low,Phone,2023-06-01 10:36:56,,
2094,21,Male,MacBook Pro,2021-03-15,Billing Inquiry,Hardware issue,Open,Low,Social Media,,,
2095,48,Other,LG OLED,2020-03-23,Cancellation Request,Display issue,Closed,High,Email,2023-06-01 10:06:59,2023-06-01 00:18:59,3.0
2096,26,Female,Canon DSLR Camera,2020-09-12,Product Inquiry,Hardware issue,Pending Customer Response,High,Email,2023-06-01 09:23:01,,
2097,45,Male,Google Nest,2020-12-19,Refund Request,Refund request,Closed,Critical,Phone,2023-06-01 12:06:02,2023-06-01 18:31:02,3.0
2098,31,Male,Xbox,2021-05-07,Product Inquiry,Installation support,Closed,Medium,Phone,2023-06-01 09:12:03,2023-06-01 08:34:03,3.0
2099,49,Other,Microsoft Surface,2021-12-05,Technical Issue,Product recommendation,Pending Customer Response,Medium,Social Media,2023-06-01 05:45:04,,
2100,23,Female,MacBook Pro,2021-03-14,Billing Inquiry,Account access,Pending Customer Response,Critical,Chat,2023-06-01 03:35:05,,
2101,66,Male,Amazon Echo,2021-11-09,Cancellation Request,Refund request,Closed,Medium,Phone,2023-05-31 22:37:07,2023-05-31 23:04:07,5.0
2102,18,Female,Nintendo Switch Pro Controller,2020-08-21,Billing Inquiry,Hardware issue,Closed,Critical,Email,2023-06-01 02:24:08,2023-06-01 09:35:08,4.0
2103,31,Other,Microsoft Surface,2021-12-12,Billing Inquiry,Battery life,Open,High,Social Media,,,
2104,22,Female,LG Smart TV,2021-08-29,Product Inquiry,Software bug,Closed,Medium,Email,2023-06-01 04:15:12,2023-06-01 13:18:12,2.0
2105,27,Other,Amazon Echo,2020-02-09,Technical Issue,Software bug,Closed,Medium,Phone,2023-06-01 14:32:14,2023-06-01 12:48:14,1.0
2106,20,Female,Apple AirPods,2021-05-18,Billing Inquiry,Product recommendation,Open,High,Phone,,,
2107,46,Female,Dell XPS,2021-02-15,Refund Request,Refund request,Closed,Medium,Social Media,2023-06-01 07:17:17,2023-06-01 02:13:17,1.0
2108,54,Female,PlayStation,2021-04-01,Refund Request,Delivery problem,Pending Customer Response,High,Social Media,2023-06-01 14:35:18,,
2109,67,Female,Fitbit Versa Smartwatch,2020-06-01,Product Inquiry,Installation support,Open,High,Social Media,,,
2110,45,Male,Microsoft Surface,2021-07-21,Product Inquiry,Product compatibility,Closed,Low,Phone,2023-06-01 22:19:21,2023-06-01 22:29:21,4.0
2111,53,Other,Microsoft Xbox Controller,2020-02-16,Technical Issue,Product setup,Open,Medium,Phone,,,
2112,36,Male,Nikon D,2020-07-10,Refund Request,Software bug,Pending Customer Response,Critical,Social Media,2023-06-01 04:30:24,,
2113,31,Male,Google Nest,2021-04-16,Refund Request,Data loss,Pending Customer Response,Medium,Email,2023-06-01 21:05:24,,
2114,69,Other,Bose QuietComfort,2020-02-24,Product Inquiry,Hardware issue,Open,High,Phone,,,
2115,36,Male,Bose QuietComfort,2020-05-16,Billing Inquiry,Delivery problem,Pending Customer Response,Low,Phone,2023-06-01 20:45:28,,
2116,67,Male,Fitbit Versa Smartwatch,2020-10-28,Refund Request,Peripheral compatibility,Closed,Low,Social Media,2023-06-01 04:20:29,2023-06-01 09:41:29,3.0
2117,49,Other,MacBook Pro,2021-03-03,Technical Issue,Installation support,Open,Critical,Chat,,,
2118,50,Female,Asus ROG,2020-04-06,Technical Issue,Battery life,Open,High,Email,,,
2119,58,Male,MacBook Pro,2021-07-15,Billing Inquiry,Software bug,Pending Customer Response,Low,Chat,2023-06-01 02:26:34,,
2120,60,Male,Garmin Forerunner,2020-10-10,Refund Request,Software bug,Pending Customer Response,Critical,Social Media,2023-06-01 05:58:35,,
2121,38,Female,Apple AirPods,2020-03-07,Product Inquiry,Product compatibility,Open,High,Email,,,
2122,22,Other,Bose QuietComfort,2021-08-12,Refund Request,Refund request,Pending Customer Response,Critical,Chat,2023-06-01 01:18:39,,
2123,21,Male,GoPro Action Camera,2021-06-15,Cancellation Request,Display issue,Pending Customer Response,Medium,Phone,2023-06-01 17:23:41,,
2124,65,Male,Dyson Vacuum Cleaner,2021-10-18,Billing Inquiry,Delivery problem,Open,Medium,Phone,,,
2125,38,Female,Nintendo Switch Pro Controller,2020-12-26,Technical Issue,Product recommendation,Closed,High,Social Media,2023-05-31 23:28:44,2023-06-01 03:59:44,3.0
2126,57,Female,Sony Xperia,2021-02-11,Technical Issue,Payment issue,Open,High,Social Media,,,
2127,21,Female,Microsoft Office,2020-12-18,Product Inquiry,Product setup,Pending Customer Response,Low,Email,2023-06-01 18:04:47,,
2128,36,Female,LG Washing Machine,2021-09-14,Refund Request,Peripheral compatibility,Closed,Low,Social Media,2023-06-01 14:54:49,2023-06-01 06:27:49,2.0
2129,19,Other,LG Washing Machine,2021-08-23,Cancellation Request,Refund request,Closed,Medium,Chat,2023-06-01 06:27:49,2023-06-01 20:47:49,3.0
2130,41,Male,Dell XPS,2020-07-07,Cancellation Request,Product recommendation,Closed,Critical,Social Media,2023-06-01 03:27:50,2023-06-01 06:41:50,5.0
2131,32,Female,Amazon Kindle,2021-07-27,Technical Issue,Installation support,Pending Customer Response,Low,Email,2023-06-01 13:00:52,,
2132,54,Female,GoPro Action Camera,2020-09-27,Product Inquiry,Product setup,Closed,Critical,Email,2023-06-01 08:37:54,2023-06-01 03:11:54,1.0
2133,40,Male,Amazon Kindle,2020-05-29,Product Inquiry,Product compatibility,Open,Medium,Chat,,,
2134,44,Male,iPhone,2021-06-05,Billing Inquiry,Refund request,Pending Customer Response,Critical,Email,2023-06-01 01:43:56,,
2135,28,Female,Bose QuietComfort,2021-08-23,Product Inquiry,Battery life,Closed,Low,Social Media,2023-06-01 04:24:58,2023-06-01 07:29:58,4.0
2136,54,Female,Google Nest,2020-06-28,Technical Issue,Delivery problem,Open,High,Phone,,,
2137,27,Female,Samsung Galaxy,2021-05-19,Refund Request,Network problem,Open,Critical,Phone,,,
2138,41,Female,Bose SoundLink Speaker,2020-03-19,Product Inquiry,Hardware issue,Pending Customer Response,Low,Chat,2023-06-01 03:20:01,,
2139,38,Other,GoPro Action Camera,2020-01-20,Cancellation Request,Software bug,Closed,Critical,Phone,2023-06-01 08:23:03,2023-06-01 00:03:03,3.0
2140,65,Other,Dell XPS,2021-02-14,Billing Inquiry,Software bug,Closed,Critical,Chat,2023-06-01 15:24:05,2023-06-01 11:26:05,2.0
2141,47,Male,LG OLED,2020-06-13,Refund Request,Display issue,Open,Low,Phone,,,
2142,21,Other,Philips Hue Lights,2020-12-30,Refund Request,Product recommendation,Open,High,Email,,,
2143,50,Female,Canon EOS,2020-05-23,Technical Issue,Battery life,Closed,Critical,Chat,2023-06-01 10:53:10,2023-06-01 11:24:10,5.0
2144,28,Male,LG Smart TV,2020-01-03,Billing Inquiry,Payment issue,Pending Customer Response,High,Chat,2023-06-01 02:25:11,,
2145,28,Female,Microsoft Office,2020-10-06,Product Inquiry,Software bug,Closed,High,Social Media,2023-06-01 14:44:13,2023-06-01 17:18:13,2.0
2146,44,Male,MacBook Pro,2020-05-07,Refund Request,Peripheral compatibility,Open,Low,Phone,,,
2147,64,Male,Google Pixel,2021-04-02,Billing Inquiry,Peripheral compatibility,Open,Critical,Email,,,
2148,30,Other,Samsung Soundbar,2020-10-07,Cancellation Request,Payment issue,Open,Critical,Chat,,,
2149,65,Other,MacBook Pro,2021-11-14,Billing Inquiry,Delivery problem,Open,High,Phone,,,
2150,27,Male,Google Nest,2021-10-06,Billing Inquiry,Network problem,Pending Customer Response,Medium,Email,2023-06-01 01:33:20,,
2151,23,Other,Sony 4K HDR TV,2020-09-26,Refund Request,Peripheral compatibility,Pending Customer Response,Critical,Chat,2023-06-01 05:13:21,,
2152,62,Other,LG Washing Machine,2020-06-04,Billing Inquiry,Product setup,Pending Customer Response,Low,Phone,2023-06-01 19:47:22,,
2153,25,Female,GoPro Action Camera,2021-03-28,Refund Request,Hardware issue,Closed,Medium,Chat,2023-06-01 04:49:23,2023-06-01 03:43:23,3.0
2154,61,Female,Garmin Forerunner,2020-08-12,Refund Request,Refund request,Pending Customer Response,High,Phone,2023-06-01 18:11:24,,
2155,69,Female,Canon EOS,2021-07-03,Product Inquiry,Payment issue,Closed,Medium,Email,2023-06-01 05:40:26,2023-06-01 18:42:26,5.0
2156,22,Female,LG Washing Machine,2021-05-05,Billing Inquiry,Display issue,Closed,High,Chat,2023-06-01 06:48:28,2023-06-01 08:47:28,5.0
2157,28,Female,Dyson Vacuum Cleaner,2020-11-25,Product Inquiry,Cancellation request,Open,Low,Social Media,,,
2158,63,Female,Dyson Vacuum Cleaner,2020-10-21,Product Inquiry,Hardware issue,Pending Customer Response,Critical,Phone,2023-06-01 21:27:30,,
2159,48,Female,Canon EOS,2020-09-08,Product Inquiry,Product setup,Pending Customer Response,Critical,Email,2023-06-01 08:59:32,,
2160,58,Male,Google Pixel,2020-12-27,Product Inquiry,Account access,Pending Customer Response,Low,Email,2023-06-01 12:39:34,,
2161,54,Male,Microsoft Xbox Controller,2020-09-07,Billing Inquiry,Account access,Closed,Medium,Phone,2023-06-01 15:48:36,2023-06-01 08:03:36,4.0
2162,49,Male,Philips Hue Lights,2021-07-22,Technical Issue,Delivery problem,Open,High,Email,,,
2163,44,Other,Adobe Photoshop,2021-08-07,Billing Inquiry,Payment issue,Closed,Low,Email,2023-06-01 18:15:38,2023-06-01 20:17:38,5.0
2164,56,Other,Sony 4K HDR TV,2021-08-20,Billing Inquiry,Delivery problem,Open,Low,Chat,,,
2165,67,Male,Apple AirPods,2020-11-25,Product Inquiry,Payment issue,Open,Critical,Chat,,,
2166,49,Other,PlayStation,2021-07-01,Refund Request,Refund request,Open,Low,Phone,,,
2167,49,Female,LG Washing Machine,2021-10-09,Product Inquiry,Product recommendation,Closed,Low,Social Media,2023-06-01 17:56:43,2023-06-01 13:26:43,5.0
2168,42,Female,Nikon D,2021-11-24,Cancellation Request,Payment issue,Pending Customer Response,High,Phone,2023-06-01 05:58:44,,
2169,54,Other,Lenovo ThinkPad,2021-11-22,Technical Issue,Product setup,Open,Critical,Social Media,,,
2170,37,Female,Nest Thermostat,2020-01-02,Billing Inquiry,Hardware issue,Open,Medium,Social Media,,,
2171,22,Female,PlayStation,2020-02-29,Product Inquiry,Hardware issue,Pending Customer Response,Medium,Email,2023-06-01 08:50:48,,
2172,51,Other,HP Pavilion,2020-01-06,Billing Inquiry,Delivery problem,Pending Customer Response,Medium,Chat,2023-06-01 20:09:48,,
2173,56,Female,Google Pixel,2021-02-04,Refund Request,Network problem,Pending Customer Response,Critical,Email,2023-06-01 20:35:50,,
2174,54,Male,Fitbit Charge,2021-11-01,Refund Request,Product compatibility,Closed,Low,Social Media,2023-06-01 17:18:53,2023-06-01 10:20:53,5.0
2175,66,Other,Google Pixel,2020-11-30,Product Inquiry,Display issue,Pending Customer Response,High,Chat,2023-06-01 18:53:53,,
2176,63,Other,LG Washing Machine,2020-09-19,Product Inquiry,Hardware issue,Pending Customer Response,Low,Phone,2023-06-01 09:20:55,,
2177,46,Female,Philips Hue Lights,2020-02-23,Cancellation Request,Display issue,Open,High,Phone,,,
2178,30,Male,Google Pixel,2021-09-07,Billing Inquiry,Refund request,Closed,High,Phone,2023-05-31 22:40:57,2023-06-01 02:47:57,2.0
2179,62,Other,iPhone,2020-08-11,Product Inquiry,Network problem,Open,Low,Email,,,
2180,50,Female,Nikon D,2021-07-19,Product Inquiry,Account access,Closed,High,Email,2023-06-01 04:46:00,2023-06-01 19:54:00,4.0
2181,41,Female,Nikon D,2021-12-14,Cancellation Request,Cancellation request,Open,High,Social Media,,,
2182,37,Male,Samsung Galaxy,2020-10-19,Cancellation Request,Product recommendation,Open,Critical,Email,,,
2183,47,Other,Nikon D,2020-08-08,Cancellation Request,Battery life,Pending Customer Response,High,Social Media,2023-06-01 20:57:05,,
2184,31,Male,Amazon Kindle,2020-10-17,Refund Request,Product recommendation,Open,High,Social Media,,,
2185,38,Female,Nintendo Switch,2021-01-02,Refund Request,Refund request,Closed,Medium,Chat,2023-06-01 03:23:06,2023-06-01 06:08:06,4.0
2186,40,Male,LG Smart TV,2021-03-27,Billing Inquiry,Peripheral compatibility,Open,Medium,Email,,,
2187,46,Other,iPhone,2021-03-09,Billing Inquiry,Peripheral compatibility,Open,High,Phone,,,
2188,32,Female,Google Nest,2021-11-06,Refund Request,Peripheral compatibility,Closed,Low,Phone,2023-06-01 05:03:11,2023-06-01 00:19:11,2.0
2189,28,Other,LG Smart TV,2021-12-20,Cancellation Request,Cancellation request,Pending Customer Response,Medium,Chat,2023-06-01 18:04:11,,
2190,24,Female,MacBook Pro,2020-06-30,Cancellation Request,Data loss,Open,High,Phone,,,
2191,59,Male,GoPro Hero,2020-03-20,Cancellation Request,Cancellation request,Open,High,Phone,,,
2192,48,Other,LG Washing Machine,2020-07-25,Refund Request,Battery life,Pending Customer Response,Low,Chat,2023-06-01 15:23:15,,
2193,66,Female,Sony 4K HDR TV,2020-01-27,Product Inquiry,Payment issue,Pending Customer Response,Medium,Chat,2023-06-01 02:51:16,,
2194,49,Female,Microsoft Xbox Controller,2020-08-29,Billing Inquiry,Product compatibility,Closed,Medium,Email,2023-06-01 08:51:17,2023-06-01 18:16:17,5.0
2195,24,Female,Roomba Robot Vacuum,2020-11-23,Technical Issue,Product recommendation,Open,Critical,Phone,,,
2196,26,Other,Bose QuietComfort,2021-09-02,Cancellation Request,Installation support,Pending Customer Response,Critical,Chat,2023-06-01 15:24:20,,
2197,36,Other,Dyson Vacuum Cleaner,2021-08-21,Billing Inquiry,Product compatibility,Pending Customer Response,Medium,Email,2023-06-01 09:31:20,,
2198,60,Other,Asus ROG,2020-05-06,Cancellation Request,Cancellation request,Closed,Low,Social Media,2023-06-01 00:27:22,2023-06-01 06:56:22,4.0
2199,49,Male,iPhone,2020-08-11,Billing Inquiry,Account access,Open,Critical,Social Media,,,
2200,28,Other,Dell XPS,2021-08-27,Billing Inquiry,Payment issue,Closed,Medium,Email,2023-06-01 21:12:25,2023-06-01 01:38:25,3.0
2201,34,Male,Nest Thermostat,2020-05-03,Product Inquiry,Product recommendation,Pending Customer Response,Critical,Social Media,2023-06-01 19:16:27,,
2202,35,Male,Nikon D,2021-05-16,Billing Inquiry,Product setup,Pending Customer Response,Low,Social Media,2023-06-01 08:55:28,,
2203,53,Female,Philips Hue Lights,2020-09-03,Product Inquiry,Product setup,Closed,Medium,Chat,2023-06-01 08:54:30,2023-06-01 20:24:30,4.0
2204,36,Female,Amazon Kindle,2020-10-17,Refund Request,Peripheral compatibility,Open,Critical,Email,,,
2205,19,Other,Bose SoundLink Speaker,2020-05-01,Cancellation Request,Data loss,Open,Medium,Chat,,,
2206,67,Male,Google Nest,2020-11-08,Product Inquiry,Software bug,Pending Customer Response,High,Email,2023-06-01 12:26:35,,
2207,21,Other,Microsoft Xbox Controller,2021-03-09,Cancellation Request,Refund request,Closed,Medium,Phone,2023-06-01 22:13:37,2023-06-01 10:29:37,4.0
2208,51,Female,Samsung Soundbar,2021-11-03,Technical Issue,Battery life,Closed,Medium,Chat,2023-06-01 17:46:39,2023-06-01 13:41:39,2.0
2209,35,Female,Amazon Kindle,2020-06-15,Cancellation Request,Network problem,Pending Customer Response,Low,Phone,2023-06-01 21:59:40,,
2210,24,Other,MacBook Pro,2020-08-22,Refund Request,Delivery problem,Pending Customer Response,Medium,Email,2023-06-01 04:17:41,,
2211,27,Other,Fitbit Versa Smartwatch,2021-10-25,Product Inquiry,Delivery problem,Pending Customer Response,Medium,Social Media,2023-06-01 10:30:43,,
2212,63,Male,Amazon Kindle,2021-09-21,Refund Request,Hardware issue,Closed,High,Chat,2023-06-01 11:29:44,2023-06-01 17:40:44,3.0
2213,59,Male,Amazon Echo,2021-12-26,Technical Issue,Hardware issue,Open,High,Social Media,,,
2214,21,Other,LG Washing Machine,2020-11-07,Refund Request,Display issue,Open,Medium,Phone,,,
2215,67,Other,Sony Xperia,2020-10-17,Refund Request,Network problem,Open,Critical,Chat,,,
2216,29,Female,Sony 4K HDR TV,2020-12-28,Technical Issue,Software bug,Closed,High,Chat,2023-06-01 14:02:49,2023-05-31 22:39:49,3.0
2217,44,Female,GoPro Hero,2020-02-05,Billing Inquiry,Installation support,Closed,Critical,Social Media,2023-06-01 09:08:51,2023-06-01 16:28:51,5.0
2218,52,Female,Sony Xperia,2020-01-08,Technical Issue,Display issue,Open,Critical,Phone,,,
2219,61,Other,Nikon D,2021-02-03,Technical Issue,Cancellation request,Open,High,Phone,,,
2220,50,Female,LG Smart TV,2021-07-10,Cancellation Request,Battery life,Pending Customer Response,Medium,Chat,2023-06-01 11:14:54,,
2221,64,Other,GoPro Hero,2020-01-19,Cancellation Request,Product compatibility,Open,Low,Email,,,
2222,53,Female,Sony 4K HDR TV,2020-05-26,Refund Request,Display issue,Closed,High,Chat,2023-06-01 00:33:57,2023-06-01 17:43:57,1.0
2223,67,Male,Autodesk AutoCAD,2020-04-14,Billing Inquiry,Product compatibility,Closed,High,Email,2023-06-01 16:05:58,2023-06-01 04:09:58,3.0
2224,31,Male,Lenovo ThinkPad,2021-01-27,Refund Request,Product compatibility,Pending Customer Response,Critical,Phone,2023-06-01 17:47:59,,
2225,26,Female,Dyson Vacuum Cleaner,2021-02-07,Technical Issue,Network problem,Pending Customer Response,Critical,Email,2023-06-01 08:55:01,,
2226,70,Male,Sony Xperia,2021-01-12,Cancellation Request,Network problem,Closed,Critical,Phone,2023-06-01 07:30:03,2023-06-01 10:21:03,5.0
2227,61,Other,Philips Hue Lights,2020-09-23,Product Inquiry,Product recommendation,Closed,Low,Social Media,2023-06-01 18:53:04,2023-06-01 11:41:04,4.0
2228,34,Male,Amazon Echo,2020-12-21,Technical Issue,Cancellation request,Pending Customer Response,Critical,Social Media,2023-06-01 18:49:05,,
2229,60,Female,Sony PlayStation,2020-10-03,Technical Issue,Installation support,Closed,High,Phone,2023-06-01 05:26:07,2023-06-01 09:00:07,3.0
2230,54,Other,Samsung Soundbar,2020-04-21,Refund Request,Cancellation request,Closed,Medium,Email,2023-06-01 21:09:09,2023-06-01 07:23:09,4.0
2231,39,Male,Samsung Soundbar,2020-08-20,Product Inquiry,Software bug,Open,High,Social Media,,,
2232,40,Female,Nikon D,2021-08-28,Technical Issue,Payment issue,Closed,Medium,Email,2023-06-01 18:46:11,2023-06-01 12:24:11,5.0
2233,63,Male,Samsung Soundbar,2020-01-10,Product Inquiry,Installation support,Open,Medium,Email,,,
2234,26,Male,Samsung Galaxy,2020-03-12,Refund Request,Product setup,Open,Low,Chat,,,
2235,26,Male,Garmin Forerunner,2020-11-04,Product Inquiry,Data loss,Open,Critical,Phone,,,
2236,43,Other,Nikon D,2021-07-16,Technical Issue,Data loss,Open,Critical,Phone,,,
2237,50,Other,Nintendo Switch,2021-11-30,Technical Issue,Hardware issue,Closed,Medium,Email,2023-06-01 05:15:19,2023-06-01 21:03:19,3.0
2238,21,Female,Adobe Photoshop,2020-10-08,Refund Request,Display issue,Open,High,Phone,,,
2239,63,Other,Bose QuietComfort,2020-05-17,Cancellation Request,Peripheral compatibility,Open,High,Email,,,
2240,52,Female,Nikon D,2020-12-16,Refund Request,Hardware issue,Pending Customer Response,Low,Chat,2023-06-01 22:23:24,,
2241,23,Female,Microsoft Office,2021-07-19,Refund Request,Delivery problem,Pending Customer Response,High,Chat,2023-06-01 05:08:26,,
2242,23,Male,Canon DSLR Camera,2020-07-10,Billing Inquiry,Refund request,Open,Low,Chat,,,
2243,51,Male,Asus ROG,2021-05-13,Refund Request,Refund request,Open,Critical,Email,,,
2244,68,Male,Amazon Kindle,2020-03-02,Cancellation Request,Display issue,Open,Medium,Email,,,
2245,54,Male,iPhone,2020-09-16,Technical Issue,Peripheral compatibility,Closed,High,Chat,2023-06-01 18:42:29,2023-06-01 00:52:29,3.0
2246,59,Other,Amazon Kindle,2020-09-06,Product Inquiry,Product compatibility,Closed,Medium,Chat,2023-06-01 10:52:30,2023-06-01 17:34:30,1.0
2247,42,Male,LG Smart TV,2020-09-18,Product Inquiry,Battery life,Closed,Low,Chat,2023-05-31 23:04:32,2023-05-31 22:48:32,5.0
2248,61,Male,LG Washing Machine,2020-10-27,Technical Issue,Data loss,Closed,Critical,Social Media,2023-06-01 19:48:34,2023-06-01 12:30:34,2.0
2249,32,Male,PlayStation,2021-05-27,Technical Issue,Software bug,Pending Customer Response,Medium,Chat,2023-06-01 19:26:35,,
